4	70
8	50
4	70
8	60
384	110
8	80
4	50
8	40
8	70
7	40
8	40
4	380
544	80
3	50
36	70
5	60
29	40
8	50
8	80
8	60
6	70
6	50
6	70
544	50
3	60
36	70
5	50
29	40
8	50
8	80
16	100
96	341
10	60
5	70
4	50
6	40
8	261
6	70
6	70
8	80
8	70
4	70
4	40
8	80
8	60
5	60
5	40
8	50
8	60
5	50
5	40
8	40
6	70
8	50
384	130
5	120
544	110
3	100
36	80
5	90
29	90
8	130
8	80
8	40
4	50
4	50
8	61
4	60
8	40
384	50
8	50
4	50
8	40
4	1823
544	421
3	151
36	80
5	91
29	80
8	100
8	70
8	60
6	70
6	80
6	80
544	421
3	80
36	80
5	1372
29	151
8	120
8	60
16	81
96	561
10	111
5	80
4	81
6	70
8	611
6	70
6	60
8	70
8	80
4	80
4	80
8	90
8	61
4	100
4	70
8	80
4	71
8	81
384	251
8	80
4	70
8	90
8	80
7	90
8	100
4	651
544	150
3	120
36	90
5	110
29	70
8	70
8	100
8	80
6	120
6	70
6	70
544	211
3	111
36	70
5	80
29	61
8	70
8	90
16	661
96	401
10	90
5	111
4	60
6	80
768	431
8	361
6	70
6	60
8	80
8	100
4	90
4	71
8	100
8	90
5	90
5	60
8	100
8	80
5	90
5	240
8	100
6	111
8	60
384	110
5	120
544	240
3	70
36	251
5	71
29	90
8	60
8	81
8	80
4	70
4	80
8	60
4	90
8	80
384	110
8	80
4	80
8	61
4	341
544	101
3	70
36	70
5	60
29	80
8	90
8	80
8	90
6	80
6	100
6	80
544	90
3	70
36	70
5	100
29	60
8	71
8	61
96	400
10	80
5	80
4	71
6	70
8	391
6	81
6	70
8	80
8	80
4	90
4	90
8	60
8	50
4	90
4	70
8	70
4	80
8	110
384	100
8	111
4	81
8	70
8	70
7	70
8	70
4	220
544	90
3	80
36	100
5	70
29	321
8	231
8	120
8	60
6	80
6	90
6	110
544	101
3	80
36	91
5	70
29	130
8	60
8	80
16	70
96	511
10	100
5	100
4	90
6	71
8	461
6	80
6	100
8	90
8	60
4	70
4	70
8	101
8	80
5	71
5	70
8	80
8	61
16	1603
10	230
10	120
10	80
544	381
3	100
36	601
5	100
29	230
10	80
8	70
8	70
16	90
10	100
10	120
10	110
544	111
3	110
36	91
5	922
29	80
10	60
8	70
8	220
4	230
4	90
4	150
544	341
3	161
36	140
5	321
29	100
8	60
8	70
16	80
96	601
10	100
10	70
10	90
4	110
8	822
4	170
4	110
8	100
8	60
16	110
10	90
10	80
8	50
8	240
16	111
10	71
10	50
8	71
8	210
16	110
10	110
10	90
10	100
544	621
3	541
36	290
5	231
29	150
10	90
8	121
8	70
16	120
10	70
10	120
10	90
544	110
3	110
36	751
5	932
29	100
10	70
8	60
8	70
4	90
4	80
4	80
544	100
3	401
36	81
5	80
29	70
8	60
8	70
16	80
96	862
10	70
10	90
10	90
4	80
8	821
4	70
4	70
8	90
8	100
16	80
10	70
10	60
8	121
8	60
16	90
10	70
10	70
8	80
8	60
7	80
7	80
8	60
16	91
14	61
8	100
384	251
7	70
544	210
3	80
36	230
5	80
29	241
8	80
8	80
48	902
10	80
7	90
8	90
7	120
7	331
8	70
8	80
8	70
8	70
8	90
544	270
3	220
36	100
5	120
29	90
8	80
8	100
16	80
32	90
48	782
10	70
8	61
8	60
8	70
8	60
8	70
8	50
8	60
8	80
8	80
6	110
8	250
384	431
8	90
544	140
3	80
36	80
5	470
29	80
8	80
8	70
16	90
48	381
10	70
8	80
8	80
8	70
8	80
8	100
8	261
8	81
8	70
8	70
544	241
3	80
36	70
5	80
29	70
8	220
8	100
16	80
48	440
10	110
8	231
1536	109979
8	230
8	270
8	230
8	90
8	60
6	160
6	80
6	120
544	230
3	210
36	60
5	90
29	50
8	40
8	70
8	110
6	80
6	211
6	150
544	61
3	180
36	90
5	100
29	81
8	40
8	60
8	70
3	311
3	311
3	250
544	90
3	240
36	70
5	100
29	80
8	60
8	281
96	160
10	150
6	280
6	260
3	100
8	131
3	110
3	100
8	70
8	60
6	110
6	110
8	90
8	71
6	130
6	140
8	60
8	50
16	50
10	110
10	81
21	90
3	100
3	70
16	70
96	120
3	130
22	80
3	70
5	80
3	50
8	60
3	50
3	60
3	61
3	60
3	60
3	60
3	61
3	50
3	60
3	50
3	60
3	50
3	61
16	70
16	80
48	591
288	70
5	80
16	80
32	60
21	291
48	531
6	130
21	110
42	450
27	60
17	491
21	60
42	270
9	50
16	60
32	411
25	250
48	581
11	110
25	70
50	341
36	211
48	531
28	1052
36	611
72	571
64	301
32	90
36	90
72	111
68	80
26	51
36	101
72	110
62	190
6	100
36	130
72	70
42	501
26	100
36	90
72	101
62	80
27	90
36	100
72	100
63	80
30	61
36	241
72	90
66	70
24	70
36	90
72	220
60	60
33	90
36	1282
72	481
69	321
27	80
36	71
72	80
63	61
30	60
36	70
72	80
66	90
27	70
36	90
72	100
63	60
31	60
36	70
72	80
67	60
30	50
36	60
72	71
66	60
25	50
36	60
72	61
61	51
24	211
36	70
72	70
60	50
36	70
36	60
72	80
72	80
6	81
25	100
50	752
31	80
6	90
25	80
50	340
31	131
48	371
6	371
31	251
62	220
37	50
26	60
31	110
62	61
57	80
5	70
25	100
50	742
30	100
48	441
25	1152
30	80
60	70
55	431
22	70
30	90
60	110
52	311
6	70
30	70
60	60
36	70
21	60
30	70
60	71
51	280
7	60
25	71
50	901
32	250
48	371
14	81
32	70
64	60
46	210
13	60
32	60
64	50
45	221
17	40
32	40
64	40
49	361
14	40
32	50
64	50
46	221
6	61
32	100
64	90
38	90
13	70
32	90
64	60
45	331
14	90
32	60
64	60
46	280
17	60
32	90
64	80
49	290
18	50
32	70
64	70
50	291
14	80
32	90
64	70
46	591
13	70
32	71
64	70
45	240
18	71
32	70
64	70
50	261
13	60
32	70
64	60
45	251
14	50
32	70
64	80
46	260
13	70
32	61
64	390
45	230
7	70
25	70
50	481
32	90
48	210
36	421
32	80
64	110
128	662
68	100
29	80
32	70
64	60
61	220
27	50
32	90
64	61
59	90
32	50
32	71
64	90
64	50
6	70
32	90
64	70
38	50
15	70
32	70
64	100
47	501
30	80
32	90
64	100
62	60
32	71
32	81
64	120
64	60
27	70
32	61
64	90
59	60
24	70
32	70
64	80
56	300
36	91
32	70
64	61
128	261
68	70
22	81
32	80
64	90
54	521
23	80
32	80
64	90
55	110
21	70
32	70
64	60
53	131
25	60
32	80
64	80
57	70
23	80
32	60
64	90
55	100
20	60
32	91
64	70
52	150
24	81
32	90
64	70
56	90
26	60
32	70
64	70
58	100
16	80
32	70
64	90
48	140
31	80
32	90
64	91
63	70
27	80
32	90
64	70
59	60
19	70
32	70
64	70
51	171
6	90
16	350
32	80
22	60
5	50
16	50
32	50
21	70
48	151
6	81
21	70
42	130
27	50
13	70
21	60
42	120
13	70
21	40
42	100
11	60
21	40
42	261
10	60
21	50
42	101
13	50
21	40
42	110
11	61
21	40
42	111
11	50
21	50
42	100
9	70
16	50
32	70
25	91
48	101
11	81
25	40
50	110
36	90
48	120
22	90
36	240
72	80
58	60
29	50
36	60
72	60
65	50
26	51
36	60
72	61
62	50
20	50
36	50
72	60
56	111
14	50
36	60
72	60
50	110
14	50
36	60
72	60
50	120
22	51
36	60
72	60
58	70
27	50
36	50
72	60
63	50
21	60
36	50
72	60
57	50
6	60
36	60
72	61
42	110
24	50
36	60
72	70
60	50
24	61
36	60
72	61
60	60
22	60
36	60
72	60
58	50
22	50
36	60
72	50
58	50
23	50
36	50
72	60
59	50
27	50
36	60
72	50
63	51
25	51
36	50
72	60
61	50
29	50
36	50
72	60
65	50
16	50
36	60
72	60
52	121
33	50
36	50
72	60
69	50
19	50
36	60
72	61
55	110
15	50
36	60
72	60
51	111
28	60
36	60
72	60
64	50
19	50
36	60
72	60
55	110
26	50
36	50
72	60
62	50
23	60
36	50
72	60
59	50
20	60
36	60
72	60
56	120
13	50
36	60
72	70
49	111
21	60
36	60
72	60
57	50
26	60
36	50
72	60
62	50
15	50
36	60
72	60
51	110
26	50
36	50
72	60
62	50
16	60
36	60
72	71
52	150
15	50
36	50
72	60
51	110
20	50
36	50
72	60
56	110
26	50
36	50
72	60
62	70
6	70
25	51
50	261
31	50
8	60
25	60
50	110
6	60
16	91
32	60
22	50
48	70
11	331
22	311
44	311
33	70
48	150
26	250
33	60
66	60
59	60
22	60
33	80
66	40
55	300
14	70
33	70
66	80
47	170
19	70
33	71
66	70
52	170
19	50
33	70
66	70
52	140
19	70
33	61
66	110
52	171
20	50
33	60
66	40
53	101
24	50
33	50
66	40
57	50
23	80
33	40
66	40
56	90
25	40
33	110
66	60
58	70
13	90
33	70
66	240
46	351
26	60
33	60
66	50
59	51
22	311
33	151
66	81
55	421
22	100
33	70
66	90
55	170
21	70
33	81
66	61
54	130
20	50
33	60
66	70
53	391
26	60
33	131
66	71
59	81
6	70
33	81
66	110
39	91
29	81
33	90
66	60
62	90
23	50
33	80
66	81
56	300
33	60
33	251
66	80
66	50
19	40
33	50
66	40
52	310
13	60
33	50
66	40
46	90
26	50
33	60
66	40
59	60
25	40
33	51
66	41
58	50
20	51
33	40
66	50
53	120
28	40
33	40
66	40
61	51
25	40
33	40
66	50
58	40
22	40
33	40
66	40
55	120
21	40
33	40
66	40
54	120
25	40
33	40
66	40
58	60
22	40
33	50
66	50
55	120
23	410
33	90
66	81
56	391
28	80
33	80
66	81
61	90
25	70
33	70
66	90
58	60
14	340
33	90
66	90
47	80
15	60
33	70
66	90
48	61
15	60
33	80
66	70
48	70
26	50
33	100
66	100
59	100
27	581
33	171
66	60
60	191
24	150
33	101
66	70
57	60
26	60
33	80
66	371
59	190
15	60
33	130
66	60
48	60
28	70
33	170
66	90
61	90
27	101
33	130
66	90
60	60
14	60
33	70
66	61
47	50
16	61
33	130
66	110
49	60
21	80
33	140
66	110
54	50
15	561
33	110
66	51
48	40
21	90
33	40
66	40
54	51
18	40
33	40
66	40
51	50
14	40
33	40
66	40
47	50
20	40
33	481
66	110
53	50
20	90
33	41
66	51
53	40
13	50
33	50
66	50
46	40
21	40
33	40
66	50
54	50
12	50
33	50
66	40
45	40
18	50
33	40
66	40
51	40
14	60
33	50
66	41
47	50
16	50
33	40
66	40
49	40
25	41
33	641
66	50
58	210
15	60
33	40
66	40
48	40
27	40
33	40
66	40
60	40
26	40
33	50
66	50
59	40
19	60
33	40
66	50
52	40
24	60
33	40
66	40
57	40
21	61
33	40
66	40
54	40
29	40
33	40
66	50
62	40
22	70
33	50
66	50
55	40
32	50
33	40
66	50
65	40
23	60
33	40
66	40
56	40
6	60
22	210
44	50
28	40
22	61
22	60
48	70
288	171
6	1082
22	3166
44	4058
28	742
64	301
32	301
88	80
16	150
64	161
32	50
88	50
16	60
64	180
32	80
88	120
16	100
64	50
32	50
88	100
16	60
64	90
32	70
88	70
16	70
18	111
77	261
20	251
32	401
12	351
11	180
16	341
16	230
18	50
15	90
17	70
15	61
33	281
24	60
23	90
31	81
34	70
87	70
40	60
18	391
34	70
31	491
34	240
87	190
34	60
14	531
23	50
18	50
16	40
18	50
15	40
19	50
14	50
21	61
21	91
21	110
14	80
12	100
22	90
25	60
78	50
25	50
18	110
17	60
14	70
15	220
12	51
16	40
15	40
16	40
19	50
17	40
17	40
15	50
28	50
81	40
28	50
16	60
13	50
14	40
10	40
14	50
12	40
24	121
377	180
19	90
96	51
26	40
20	50
21	50
37	50
192	200
25	60
13	60
23	60
24	60
384	220
24	230
20	60
20	220
20	40
21	70
20	60
29	50
560	832
33	231
96	220
17	60
22	60
29	40
22	60
192	60
31	40
18	40
30	60
21	40
384	260
29	60
27	40
27	40
32	240
18	40
25	40
21	50
27	40
768	190
26	50
17	130
27	50
18	40
21	40
148	80
32	40
40	200
24	421
22	541
16	40
15	50
25	50
13	60
20	50
25	81
21	50
13	200
17	40
18	50
18	40
19	40
23	40
30	50
18	50
19	50
20	50
22	50
19	50
14	40
15	40
14	50
18	40
15	40
24	41
18	40
19	40
20	40
13	190
16	40
24	40
25	50
17	50
12	50
20	50
21	40
13	40
18	40
23	41
13	40
16	40
16	50
25	40
30	50
13	40
8	60
18	50
21	40
16	50
16	50
16	40
17	40
13	50
13	50
14	40
23	50
26	40
26	40
26	40
26	51
27	41
15	50
16	41
19	40
17	40
14	40
12	41
13	51
12	50
13	40
12	40
13	40
16	40
23	40
23	41
23	50
26	50
26	50
26	40
30	40
30	50
30	40
20	50
19	50
25	40
17	41
17	51
20	40
20	50
20	40
24	40
24	40
24	40
16	51
21	40
16	40
25	40
16	40
22	40
17	40
15	40
23	40
17	40
27	40
21	40
11	40
23	40
22	50
21	40
16	50
21	50
16	40
25	50
16	40
22	40
17	40
15	40
13	240
17	50
27	60
21	81
12	41
12	40
13	50
19	40
20	51
14	40
15	70
10	40
27	50
27	50
11	70
18	50
26	40
13	40
21	40
22	40
34	40
13	40
14	50
15	40
25	50
23	50
24	41
36	40
34	40
46	80
20	51
30	70
24	40
33	41
30	40
39	41
9	40
26	70
26	50
10	50
23	40
11	50
18	50
23	50
12	40
9	301
8	70
25	50
30	40
24	40
26	50
21	41
23	40
23	40
23	40
26	51
12	40
13	41
18	40
22	40
13	40
19	40
14	50
14	40
24	41
18	50
17	40
24	50
33	50
18	50
26	190
33	50
31	40
19	40
28	80
26	40
23	51
22	40
21	50
20	40
16	40
14	50
25	70
23	70
20	50
19	40
24	40
28	50
31	50
21	40
15	50
13	50
11	50
14	50
12	40
19	40
22	40
38	50
28	40
25	40
18	40
16	50
16	40
14	40
24	50
22	40
19	40
30	50
28	50
25	40
24	40
43	50
33	40
34	50
17	40
20	40
14	40
19	40
20	40
24	40
28	70
23	50
26	40
29	50
34	40
25	40
23	50
20	40
15	40
27	40
25	40
28	40
26	40
20	40
21	40
19	50
22	40
20	40
13	41
29	40
25	40
26	40
24	40
24	40
19	50
27	60
18	40
14	40
12	40
13	50
21	41
31	50
12	40
14	40
25	71
25	41
21	40
22	50
20	40
20	40
18	60
29	50
29	40
25	40
26	40
24	70
24	51
21	40
30	50
28	50
26	40
25	40
23	61
20	40
21	40
26	70
15	40
15	50
15	50
16	40
28	251
26	221
19	70
21	70
22	70
21	90
26	130
20	251
20	70
20	60
17	60
25	90
24	80
16	70
12	81
12	90
12	80
13	60
17	60
18	60
18	50
21	60
22	60
15	50
16	50
16	101
16	81
17	91
7	100
23	70
26	220
24	40
33	50
36	40
27	50
21	50
24	40
11	40
12	40
13	40
16	40
12	40
20	50
10	41
17	41
12	40
11	40
9	40
12	40
22	40
16	50
12	40
14	40
10	40
12	50
17	40
17	40
22	50
16	40
24	50
19	40
18	50
26	70
20	40
30	41
28	50
20	40
21	40
20	41
21	40
20	40
21	40
20	50
21	50
18	50
21	90
21	50
29	60
30	200
29	50
29	40
31	40
26	60
31	40
27	60
38	40
13	40
14	60
14	40
17	40
19	40
18	40
25	70
14	60
14	40
18	40
19	60
18	40
19	40
12	40
14	41
16	60
16	50
24	40
16	40
20	40
19	70
20	60
19	80
20	60
19	60
20	40
20	40
21	40
19	61
20	60
19	50
20	70
19	40
20	60
20	50
21	40
19	40
20	40
19	40
20	50
19	40
20	40
20	40
21	40
19	40
20	40
19	41
20	40
19	40
20	40
20	110
21	40
26	110
26	40
28	41
28	50
28	40
28	40
26	40
26	40
28	50
28	40
28	40
28	40
26	40
26	40
28	40
28	50
28	50
28	40
18	40
17	40
15	40
13	40
13	40
14	50
24	40
22	40
33	61
26	60
17	91
14	90
22	60
23	40
20	40
21	40
20	50
21	40
10	40
16	40
17	40
18	60
21	40
22	40
15	50
15	50
28	50
14	40
22	40
14	40
22	50
12	40
20	51
12	40
17	50
15	40
16	50
15	40
16	40
15	40
16	40
15	40
16	40
13	40
13	40
24	41
13	41
24	41
18	40
19	40
16	51
17	40
16	40
17	40
15	60
15	90
26	110
15	51
26	110
16	40
16	40
16	40
17	40
16	40
21	40
22	40
23	50
20	50
21	40
20	40
21	40
19	50
19	40
30	40
19	70
30	60
20	50
20	40
20	40
14	40
30	70
31	50
28	40
12	50
13	40
12	40
13	40
12	40
13	50
13	40
14	50
12	40
13	60
12	90
13	90
12	40
13	40
13	40
14	50
12	41
13	60
12	80
13	50
12	50
13	61
13	61
14	50
12	50
13	50
12	60
13	50
12	50
13	60
13	61
14	60
22	60
19	50
19	50
21	60
21	50
21	51
21	61
19	60
19	70
21	70
21	80
21	120
21	70
19	60
19	60
21	60
21	50
21	50
21	50
24	61
14	60
19	40
13	80
19	70
18	60
26	60
27	61
26	40
27	50
27	50
28	50
27	50
26	61
27	61
17	50
18	60
17	60
18	50
17	70
18	60
17	70
18	60
17	50
18	51
17	40
18	40
17	40
18	50
17	50
18	50
17	40
18	40
19	40
19	40
19	50
19	40
20	40
20	40
20	40
18	40
17	40
18	40
17	40
18	40
18	40
17	40
18	40
19	40
19	50
19	50
22	40
22	80
21	70
18	91
19	91
19	50
20	51
18	60
19	60
19	50
20	60
18	60
19	60
19	141
20	70
19	80
18	60
19	60
19	80
20	100
19	50
20	70
20	170
22	100
23	60
18	60
19	40
18	50
19	60
18	50
19	60
18	60
19	61
22	50
23	50
19	50
20	50
19	61
20	60
19	60
20	60
19	60
20	60
22	60
23	61
13	60
14	51
13	50
14	60
13	80
14	71
11	40
17	40
19	40
20	40
11	40
22	111
16	40
15	40
25	60
13	40
20	40
25	51
21	40
13	50
17	40
18	40
18	50
19	40
23	50
30	40
18	51
19	40
20	50
22	40
19	40
14	40
15	40
14	40
18	50
15	40
24	50
18	51
19	40
20	60
13	51
16	50
24	50
25	110
28	40
17	40
20	50
12	50
20	40
21	40
24	40
13	41
16	40
18	40
23	40
13	50
16	41
16	40
25	80
30	40
13	40
8	61
18	60
21	40
16	40
16	40
16	40
17	40
13	40
13	40
14	40
23	50
26	40
26	40
26	40
26	40
27	40
15	40
16	40
19	40
17	50
14	50
12	40
13	40
12	40
13	40
12	40
13	40
16	50
23	40
23	40
23	40
26	51
26	40
26	40
30	50
30	50
30	40
20	40
19	40
25	50
17	50
17	51
20	100
20	60
20	70
24	40
24	40
24	60
16	40
21	60
16	40
25	70
16	60
22	60
17	60
15	60
23	50
17	60
27	60
21	60
11	60
23	60
22	70
21	60
16	60
21	40
16	60
25	51
16	50
22	60
17	60
15	50
13	60
17	51
27	71
21	80
12	60
12	90
13	70
19	60
20	60
14	60
15	60
10	60
27	60
27	60
11	60
18	60
26	60
13	40
21	60
22	60
34	61
13	60
14	61
15	60
25	60
23	60
24	60
36	71
34	60
46	60
20	60
30	70
24	201
33	81
30	40
39	40
9	40
26	40
26	40
10	50
23	50
11	40
18	60
23	60
12	50
9	60
8	100
25	40
30	50
24	60
26	60
21	50
23	50
23	40
23	40
26	50
12	50
13	40
18	40
22	40
13	40
19	41
14	40
14	40
24	40
18	40
17	40
24	40
33	40
18	50
26	50
33	40
31	40
19	51
28	50
26	40
23	41
22	40
21	40
20	40
16	40
14	40
25	50
23	40
20	40
19	40
24	50
28	50
31	50
21	50
15	40
13	40
11	50
14	40
12	40
19	40
22	40
38	40
28	40
25	50
18	50
16	40
16	40
14	40
24	40
22	50
19	40
30	51
28	40
25	60
24	101
43	90
33	70
34	80
17	131
20	80
14	60
19	50
20	71
24	60
28	70
23	60
26	171
29	60
34	60
25	60
23	60
20	61
15	60
27	70
25	70
28	60
26	40
20	60
21	40
19	60
22	60
20	60
13	60
29	70
25	50
26	60
24	60
24	60
19	60
27	70
18	60
14	60
12	61
13	50
21	40
31	41
12	60
14	40
25	90
25	60
21	61
22	60
20	60
20	60
18	60
29	71
29	60
25	60
26	61
24	50
24	40
21	50
30	61
28	60
26	40
25	60
23	60
20	60
21	60
26	60
15	50
15	60
15	60
16	60
28	60
26	70
19	60
21	70
22	60
21	51
26	60
20	50
20	60
20	50
17	60
25	50
24	61
16	51
12	60
12	60
12	60
13	50
17	51
18	61
18	50
21	80
22	80
15	70
16	60
16	71
16	60
17	60
7	70
23	60
26	60
24	70
33	60
36	60
27	70
21	40
24	61
11	51
12	60
13	50
16	60
12	41
20	70
10	60
17	70
12	60
11	60
9	70
12	70
22	61
16	60
12	61
14	60
10	61
12	60
17	60
17	61
22	60
16	40
24	51
19	40
18	60
26	40
31	60
20	90
30	70
28	60
33	80
20	40
21	40
20	40
21	40
20	51
21	40
20	40
21	50
18	40
21	40
21	40
29	71
30	50
29	51
29	40
31	40
26	40
31	40
27	40
38	40
13	40
14	50
14	40
17	40
19	40
18	40
25	50
14	50
14	40
18	40
19	50
18	50
19	50
12	40
14	40
16	40
21	41
16	50
24	40
16	40
20	40
19	40
20	40
19	40
20	40
19	40
20	40
20	40
21	51
19	50
20	40
19	40
20	40
19	50
20	40
20	41
21	50
19	40
20	50
19	50
20	40
19	50
20	40
20	50
21	70
19	60
20	50
19	40
20	50
19	50
20	40
20	41
21	40
26	251
26	40
28	40
28	40
28	40
28	40
26	50
26	50
28	40
28	40
28	40
28	40
26	40
26	40
28	40
28	41
28	40
28	40
18	50
17	40
15	40
13	50
13	50
14	40
24	50
22	50
33	40
26	40
17	40
14	40
22	50
23	50
20	50
21	40
20	50
21	70
10	110
16	70
17	60
18	60
21	60
22	60
15	60
15	50
28	60
19	60
14	60
22	70
14	60
22	60
12	60
20	60
12	60
17	60
15	60
16	60
15	60
16	60
15	60
16	60
15	61
16	80
13	100
13	210
24	50
13	70
24	40
18	51
19	70
16	80
17	60
16	80
17	50
15	40
15	40
26	60
15	50
26	40
16	50
16	50
16	50
17	60
16	70
21	61
22	61
23	40
20	60
21	41
20	61
21	40
19	61
19	81
30	80
19	60
30	61
20	110
20	80
20	70
14	60
30	90
31	100
28	70
12	90
13	80
12	80
13	70
12	70
13	61
13	90
14	60
12	60
13	60
12	61
13	60
12	60
13	60
13	71
14	50
12	70
13	60
12	60
13	70
12	60
13	60
13	231
14	60
12	80
13	120
12	291
13	360
12	90
13	60
13	60
14	70
22	120
19	60
19	70
21	70
21	70
21	81
21	80
19	80
19	70
21	90
21	50
21	70
21	70
19	100
19	40
21	60
21	60
21	70
21	90
24	50
14	231
19	60
13	40
19	60
18	41
26	170
27	40
26	40
27	40
27	40
28	40
27	40
26	40
27	40
17	41
18	40
17	40
18	50
17	40
18	40
17	50
18	40
17	40
18	41
17	40
18	40
17	41
18	40
17	40
18	40
17	60
18	40
19	40
19	40
19	40
19	40
20	70
20	60
20	50
18	60
17	70
18	70
17	60
18	60
18	60
17	60
18	70
19	60
19	60
19	60
22	70
22	60
21	71
18	70
19	60
19	60
20	61
18	60
19	71
19	50
20	291
18	221
19	40
19	51
20	50
19	41
18	40
19	40
19	40
20	40
19	40
20	50
20	50
22	40
23	40
18	41
19	40
18	51
19	40
18	40
19	41
18	50
